0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239
-152.7045762,-168.1485367,0,0,0,0,0,0,0,0,0,0,-39.27751185,-27.18560948,0,0,0,0,0,0,0,0,0,0,-80.81752865,-73.52189703,0,0,0,0,0,0,0,0,0,0,4.406240338,6.550749182,0,0,0,0,0,0,0,0,0,0,-48.59073453,-43.7418237,0,0,0,0,0,0,0,0,0,0,18.18154571,13.59357598,0,0,0,0,0,0,0,0,0,0,13.46214024,15.43926516,0,0,0,0,0,0,0,0,0,0,23.25033149,15.02599503,0,0,0,0,0,0,0,0,0,0,20.2572335,18.74632293,0,0,0,0,0,0,0,0,0,0,3.287928209,3.909787199,0,0,0,0,0,0,0,0,0,0,-11.40782767,-8.898000908,0,0,0,0,0,0,0,0,0,0,-8.773136012,-11.91983145,0,0,0,0,0,0,0,0,0,0,5.177210743,-0.4352577065,0,0,0,0,0,0,0,0,0,0,1.434292323,0.0288577385,0,0,0,0,0,0,0,0,0,0,13.96696775,15.52161136,0,0,0,0,0,0,0,0,0,0,5.466515185,6.643207945,0,0,0,0,0,0,0,0,0,0,6.309875292,5.970850985,0,0,0,0,0,0,0,0,0,0,6.970161361,12.46583178,0,0,0,0,0,0,0,0,0,0,0.1621957655,1.484799415,0,0,0,0,0,0,0,0,0,0,0.8418415366,-6.687849749,0,0,0,0,0,0,0,0,0,0
-143.5010551,-133.7809765,-172.3994201,0,0,0,0,0,0,0,0,0,-61.65486787,-70.08723177,-45.80373806,0,0,0,0,0,0,0,0,0,-50.04383534,-51.06493956,-52.0306257,0,0,0,0,0,0,0,0,0,-4.14060351,-4.099699492,-15.04395238,0,0,0,0,0,0,0,0,0,-23.32380451,-20.0339388,-15.95684146,0,0,0,0,0,0,0,0,0,-11.5719372,-11.17182877,-1.837758359,0,0,0,0,0,0,0,0,0,2.344074694,-2.497588503,8.292436055,0,0,0,0,0,0,0,0,0,-1.929349816,-6.36801262,3.37593217,0,0,0,0,0,0,0,0,0,29.56193148,24.26664719,14.27823649,0,0,0,0,0,0,0,0,0,29.70107701,31.16947683,20.51358051,0,0,0,0,0,0,0,0,0,9.812545656,19.27710359,21.72365136,0,0,0,0,0,0,0,0,0,-33.67950485,-22.0916878,-1.226833873,0,0,0,0,0,0,0,0,0,-22.95039319,-25.54531559,-15.80442304,0,0,0,0,0,0,0,0,0,-2.605346208,-12.10680515,-20.7554234,0,0,0,0,0,0,0,0,0,29.60699327,24.85582318,9.037398911,0,0,0,0,0,0,0,0,0,-2.917030596,2.147307921,8.539406133,0,0,0,0,0,0,0,0,0,-4.2730183,-9.920427308,-1.944433988,0,0,0,0,0,0,0,0,0,29.82343008,19.81230038,10.52320681,0,0,0,0,0,0,0,0,0,12.56234982,22.16469665,17.34863691,0,0,0,0,0,0,0,0,0,-16.93150248,-0.07500193346,14.24865998,0,0,0,0,0,0,0,0,0
-134.2342714,-106.3637426,-113.1850217,-190.7321801,0,0,0,0,0,0,0,0,0.6596485988,-13.89313729,-20.17870394,-6.29873055,0,0,0,0,0,0,0,0,-54.66525839,-30.00098544,-31.78177265,-48.96037667,0,0,0,0,0,0,0,0,-24.65220854,-16.08747644,-14.78376433,-19.60740711,0,0,0,0,0,0,0,0,-2.423492737,-8.965437053,-17.40712402,-25.39773042,0,0,0,0,0,0,0,0,4.172001529,6.280530824,7.716982655,13.71410623,0,0,0,0,0,0,0,0,11.64400224,2.349688216,1.99493104,3.955126299,0,0,0,0,0,0,0,0,-4.173976965,-7.471802328,-8.324355698,-5.891241279,0,0,0,0,0,0,0,0,-5.04154124,-0.7907611344,-1.909007435,-4.991980138,0,0,0,0,0,0,0,0,15.14566691,11.90791953,8.857906027,0.1463086014,0,0,0,0,0,0,0,0,16.58555494,16.82963953,17.0294684,12.1878901,0,0,0,0,0,0,0,0,-5.709820784,-4.179955223,-2.762037821,0.9211905111,0,0,0,0,0,0,0,0,-28.06135354,-27.50719048,-26.69560678,-23.94991101,0,0,0,0,0,0,0,0,-22.33408128,-16.06276043,-11.3588852,-13.07036704,0,0,0,0,0,0,0,0,-8.496306079,-2.859283668,-0.8562670531,-9.744067639,0,0,0,0,0,0,0,0,-6.101510113,-8.8925661,-11.50645861,-11.61657401,0,0,0,0,0,0,0,0,-3.914763353,-12.07554782,-16.79640012,-9.283727598,0,0,0,0,0,0,0,0,10.56309841,8.518983315,2.864340245,-0.3793563134,0,0,0,0,0,0,0,0,20.96646291,24.87669904,18.63427865,7.074239078,0,0,0,0,0,0,0,0,-6.239556795,-5.806727905,-2.652095059,-3.418152607,0,0,0,0,0,0,0,0
-307.2161192,-276.9691761,-318.6803518,0,0,0,0,0,0,0,0,0,-2.178512436,-21.58706243,-45.19159897,0,0,0,0,0,0,0,0,0,-77.63232084,-80.00347929,-81.64939213,0,0,0,0,0,0,0,0,0,-6.432280457,-11.44326014,-19.88973659,0,0,0,0,0,0,0,0,0,-15.44392142,-15.48181649,-20.01849183,0,0,0,0,0,0,0,0,0,-16.8484142,-15.80617623,-15.14016912,0,0,0,0,0,0,0,0,0,24.52039472,26.34351513,24.7932243,0,0,0,0,0,0,0,0,0,43.27443078,24.78283183,8.108689178,0,0,0,0,0,0,0,0,0,-13.37719133,-9.613277103,2.269960563,0,0,0,0,0,0,0,0,0,-23.46259901,-10.74950414,4.509102538,0,0,0,0,0,0,0,0,0,-10.63223102,-2.431740346,3.728883069,0,0,0,0,0,0,0,0,0,6.330869373,3.380488334,-0.5310909546,0,0,0,0,0,0,0,0,0,-0.309634335,-5.903125891,-10.3500438,0,0,0,0,0,0,0,0,0,-12.27637631,-11.99863083,-11.86351367,0,0,0,0,0,0,0,0,0,10.28403997,8.748149763,3.732992628,0,0,0,0,0,0,0,0,0,-0.177394479,-3.943239106,-5.968659656,0,0,0,0,0,0,0,0,0,8.683831213,7.659164204,10.54785813,0,0,0,0,0,0,0,0,0,9.761381337,13.74889683,15.08085046,0,0,0,0,0,0,0,0,0,-13.44606694,-4.404778669,4.438105045,0,0,0,0,0,0,0,0,0,-15.50660084,-11.3980162,-0.9043710769,0,0,0,0,0,0,0,0,0
-148.6610422,-111.0931843,-127.7901319,0,0,0,0,0,0,0,0,0,-32.20919298,-41.30669778,-34.59246101,0,0,0,0,0,0,0,0,0,-52.82271095,-38.89454065,-47.10476782,0,0,0,0,0,0,0,0,0,-26.08159547,-12.49623014,-12.53502523,0,0,0,0,0,0,0,0,0,-26.5728067,-17.75223543,-13.2128698,0,0,0,0,0,0,0,0,0,-1.553622924,3.280262286,8.149906711,0,0,0,0,0,0,0,0,0,30.69624769,23.12969743,20.40750583,0,0,0,0,0,0,0,0,0,17.35456113,-0.9903197378,-14.59202085,0,0,0,0,0,0,0,0,0,15.37800275,13.04551066,-2.318512157,0,0,0,0,0,0,0,0,0,33.89545439,28.46916511,16.9624659,0,0,0,0,0,0,0,0,0,37.5650027,39.65559956,48.06962631,0,0,0,0,0,0,0,0,0,-7.387338148,-5.407025245,7.77320929,0,0,0,0,0,0,0,0,0,-35.43169556,-40.11439013,-31.59998856,0,0,0,0,0,0,0,0,0,-3.116724139,-18.19390914,-26.38231245,0,0,0,0,0,0,0,0,0,7.548600776,2.698360906,-12.41024347,0,0,0,0,0,0,0,0,0,11.54080579,10.65216593,1.325724253,0,0,0,0,0,0,0,0,0,-18.08613021,-17.67723009,-9.490506452,0,0,0,0,0,0,0,0,0,-15.66142868,-15.43059017,-5.328521303,0,0,0,0,0,0,0,0,0,26.99073756,22.42778935,17.51610796,0,0,0,0,0,0,0,0,0,17.45009246,24.94582001,24.70003191,0,0,0,0,0,0,0,0,0
-148.2381388,-145.9926867,0,0,0,0,0,0,0,0,0,0,-85.07614946,-78.00913319,0,0,0,0,0,0,0,0,0,0,-34.24451433,-31.25868189,0,0,0,0,0,0,0,0,0,0,2.614344119,-4.391797324,0,0,0,0,0,0,0,0,0,0,-11.93713333,-15.0166643,0,0,0,0,0,0,0,0,0,0,-13.66703334,-10.35877035,0,0,0,0,0,0,0,0,0,0,2.858017117,8.854586621,0,0,0,0,0,0,0,0,0,0,-3.951419741,-6.972046388,0,0,0,0,0,0,0,0,0,0,24.36726684,20.13156018,0,0,0,0,0,0,0,0,0,0,37.69573113,34.02344976,0,0,0,0,0,0,0,0,0,0,19.54398734,27.39073683,0,0,0,0,0,0,0,0,0,0,-11.05109875,-5.334810542,0,0,0,0,0,0,0,0,0,0,-35.37771174,-36.55291543,0,0,0,0,0,0,0,0,0,0,-3.273227171,-12.52704929,0,0,0,0,0,0,0,0,0,0,25.37100095,23.85761196,0,0,0,0,0,0,0,0,0,0,7.894360509,11.2123196,0,0,0,0,0,0,0,0,0,0,-11.6291824,-10.34919297,0,0,0,0,0,0,0,0,0,0,23.93882937,20.58962307,0,0,0,0,0,0,0,0,0,0,14.76280547,17.33743254,0,0,0,0,0,0,0,0,0,0,-4.771993212,-0.8801257479,0,0,0,0,0,0,0,0,0,0
-120.0618313,-131.5782177,0,0,0,0,0,0,0,0,0,0,-61.82480066,-54.71817157,0,0,0,0,0,0,0,0,0,0,-49.26412648,-44.30527146,0,0,0,0,0,0,0,0,0,0,-15.37391023,-16.32189849,0,0,0,0,0,0,0,0,0,0,-16.90482272,-17.12706749,0,0,0,0,0,0,0,0,0,0,-0.5828836703,0.8663054449,0,0,0,0,0,0,0,0,0,0,9.836927015,7.218876754,0,0,0,0,0,0,0,0,0,0,2.102508148,-6.792392792,0,0,0,0,0,0,0,0,0,0,18.46881282,11.32642512,0,0,0,0,0,0,0,0,0,0,28.95538297,26.85418082,0,0,0,0,0,0,0,0,0,0,14.32733554,25.75777977,0,0,0,0,0,0,0,0,0,0,-10.2136285,0.920465318,0,0,0,0,0,0,0,0,0,0,-15.83460864,-13.68641315,0,0,0,0,0,0,0,0,0,0,-9.998518418,-15.7491589,0,0,0,0,0,0,0,0,0,0,7.207433711,5.654745984,0,0,0,0,0,0,0,0,0,0,3.446755314,6.379498771,0,0,0,0,0,0,0,0,0,0,-4.844271591,-4.538956172,0,0,0,0,0,0,0,0,0,0,17.83319636,14.44773294,0,0,0,0,0,0,0,0,0,0,6.702715641,6.808570979,0,0,0,0,0,0,0,0,0,0,-10.73595151,-7.434579982,0,0,0,0,0,0,0,0,0,0
-57.0728307,-79.3476578,-175.9579596,0,0,0,0,0,0,0,0,0,-54.54363375,-56.5251436,-61.77430532,0,0,0,0,0,0,0,0,0,-21.12017166,-24.09283387,-34.57147908,0,0,0,0,0,0,0,0,0,4.644702644,8.851364755,15.48563274,0,0,0,0,0,0,0,0,0,-22.40493236,-22.0433844,-18.70663474,0,0,0,0,0,0,0,0,0,12.83952283,12.38580251,5.312179969,0,0,0,0,0,0,0,0,0,-12.75456484,-12.99478062,-11.3326128,0,0,0,0,0,0,0,0,0,-3.066545137,-4.161130906,-5.957639258,0,0,0,0,0,0,0,0,0,11.75758582,10.38566526,2.216480716,0,0,0,0,0,0,0,0,0,-6.872540277,-5.389345978,-3.46190934,0,0,0,0,0,0,0,0,0,17.76693015,20.49421519,27.0774519,0,0,0,0,0,0,0,0,0,-10.16314235,-5.869920872,6.583033602,0,0,0,0,0,0,0,0,0,-13.28426712,-12.18516459,-7.506304023,0,0,0,0,0,0,0,0,0,-12.30303311,-15.33466647,-17.25977139,0,0,0,0,0,0,0,0,0,-1.914108552,-5.714127389,-12.95095167,0,0,0,0,0,0,0,0,0,7.801069372,9.033851348,6.009146824,0,0,0,0,0,0,0,0,0,0.1303012942,-0.8438672601,0.1748847216,0,0,0,0,0,0,0,0,0,3.621852128,-2.942520372,-10.57732762,0,0,0,0,0,0,0,0,0,30.3570872,22.75060239,1.661768884,0,0,0,0,0,0,0,0,0,21.5763998,23.82210502,19.30258581,0,0,0,0,0,0,0,0,0
-151.5134764,-165.0957077,-219.6391784,0,0,0,0,0,0,0,0,0,-49.90577745,-51.08272282,-18.98663675,0,0,0,0,0,0,0,0,0,-30.41408955,-21.71418592,-22.30395251,0,0,0,0,0,0,0,0,0,-16.41478123,-11.16048412,-7.810999349,0,0,0,0,0,0,0,0,0,-17.16007738,-13.38297389,-10.78686773,0,0,0,0,0,0,0,0,0,-0.03259853083,0.04226309708,-3.25984458,0,0,0,0,0,0,0,0,0,5.21447802,0.4579681759,-4.102109984,0,0,0,0,0,0,0,0,0,-2.670908162,-3.422838277,1.728183438,0,0,0,0,0,0,0,0,0,4.562618207,7.422959155,16.07918864,0,0,0,0,0,0,0,0,0,23.70859162,28.14525507,30.05696754,0,0,0,0,0,0,0,0,0,24.01601312,29.90729465,22.74653821,0,0,0,0,0,0,0,0,0,5.764050294,12.15897161,2.214630802,0,0,0,0,0,0,0,0,0,-23.34122831,-19.78895256,-25.14601077,0,0,0,0,0,0,0,0,0,-16.58606596,-17.25635167,-14.92140094,0,0,0,0,0,0,0,0,0,14.86728331,14.96852602,14.64016836,0,0,0,0,0,0,0,0,0,12.2009736,17.5377474,21.25781332,0,0,0,0,0,0,0,0,0,-29.21705054,-28.62270156,-18.15262485,0,0,0,0,0,0,0,0,0,5.113625575,-1.908964682,-5.260671122,0,0,0,0,0,0,0,0,0,29.84702585,27.75507515,20.52380023,0,0,0,0,0,0,0,0,0,18.51040675,24.18548894,22.69046005,0,0,0,0,0,0,0,0,0
-124.6106579,-137.9297559,-197.6496568,0,0,0,0,0,0,0,0,0,-62.06343649,-60.30120052,-51.84405298,0,0,0,0,0,0,0,0,0,-43.85150168,-48.05498987,-68.15292599,0,0,0,0,0,0,0,0,0,2.888900285,6.208688032,10.42089572,0,0,0,0,0,0,0,0,0,-46.78501792,-40.47203834,-27.11920292,0,0,0,0,0,0,0,0,0,-2.454687685,-2.245358325,-8.532212657,0,0,0,0,0,0,0,0,0,3.422766782,2.312019397,1.591045044,0,0,0,0,0,0,0,0,0,11.23613083,7.295180628,2.200431877,0,0,0,0,0,0,0,0,0,11.52319327,0.913590922,-8.214652379,0,0,0,0,0,0,0,0,0,6.194244784,6.735267076,7.691382939,0,0,0,0,0,0,0,0,0,18.07443134,25.7767093,29.07976377,0,0,0,0,0,0,0,0,0,-1.462607554,5.306038541,12.09417339,0,0,0,0,0,0,0,0,0,-0.5781665699,-0.4093469814,-0.1340585534,0,0,0,0,0,0,0,0,0,-15.02625178,-20.18455039,-22.5787776,0,0,0,0,0,0,0,0,0,-9.175765635,-13.72433135,-20.08897963,0,0,0,0,0,0,0,0,0,-3.020674708,-2.542818523,-5.804674388,0,0,0,0,0,0,0,0,0,-2.597812673,-0.9184873784,-1.127005476,0,0,0,0,0,0,0,0,0,-12.77670291,-12.04734133,-7.347270377,0,0,0,0,0,0,0,0,0,9.037719728,5.513316017,-0.5577039604,0,0,0,0,0,0,0,0,0,31.72100582,30.80283939,22.55090517,0,0,0,0,0,0,0,0,0
-144.6509352,-140.7935879,-185.4113939,0,0,0,0,0,0,0,0,0,-95.21970488,-93.45136012,-69.20631276,0,0,0,0,0,0,0,0,0,-86.54040213,-74.81095699,-58.78352191,0,0,0,0,0,0,0,0,0,-4.587619642,-13.40110004,-19.96797216,0,0,0,0,0,0,0,0,0,-60.53743242,-54.86815484,-47.51599496,0,0,0,0,0,0,0,0,0,0.543559162,4.658544326,4.884909915,0,0,0,0,0,0,0,0,0,-18.97943447,-10.9375693,-2.492117753,0,0,0,0,0,0,0,0,0,-2.447680529,-14.18757043,-19.41830181,0,0,0,0,0,0,0,0,0,-10.41065777,-15.57299494,-12.44575339,0,0,0,0,0,0,0,0,0,41.11479156,24.45290669,10.13664707,0,0,0,0,0,0,0,0,0,14.56460496,20.01021263,17.71994202,0,0,0,0,0,0,0,0,0,4.931286215,21.9680842,27.64085837,0,0,0,0,0,0,0,0,0,-18.93242306,-4.451618368,10.27322185,0,0,0,0,0,0,0,0,0,-4.948948605,-7.287310142,1.222065258,0,0,0,0,0,0,0,0,0,1.48156554,-8.665801395,-14.62576948,0,0,0,0,0,0,0,0,0,3.472832707,2.037769796,-5.383080977,0,0,0,0,0,0,0,0,0,-13.97243523,-6.151084962,-0.2434451453,0,0,0,0,0,0,0,0,0,-24.87179968,-24.19700285,-17.88694394,0,0,0,0,0,0,0,0,0,11.27496432,4.603116436,-6.374663227,0,0,0,0,0,0,0,0,0,32.43005826,28.53045246,19.03759739,0,0,0,0,0,0,0,0,0
-371.4340413,-390.4086054,0,0,0,0,0,0,0,0,0,0,-16.75883056,-4.775248192,0,0,0,0,0,0,0,0,0,0,-37.24043827,-38.61658529,0,0,0,0,0,0,0,0,0,0,-5.774636191,-10.25002302,0,0,0,0,0,0,0,0,0,0,-25.92767386,-30.29147123,0,0,0,0,0,0,0,0,0,0,-1.608714023,-8.303183634,0,0,0,0,0,0,0,0,0,0,-6.057644398,-8.937808241,0,0,0,0,0,0,0,0,0,0,12.97911739,16.97802314,0,0,0,0,0,0,0,0,0,0,37.78069818,41.73318159,0,0,0,0,0,0,0,0,0,0,1.585036925,8.029542849,0,0,0,0,0,0,0,0,0,0,-36.07229449,-35.72935324,0,0,0,0,0,0,0,0,0,0,-14.20665533,-18.29685693,0,0,0,0,0,0,0,0,0,0,-0.7652487928,1.114220876,0,0,0,0,0,0,0,0,0,0,11.03573491,10.29764058,0,0,0,0,0,0,0,0,0,0,1.473108608,-6.001342243,0,0,0,0,0,0,0,0,0,0,5.864207796,1.491763865,0,0,0,0,0,0,0,0,0,0,11.64124352,15.13271915,0,0,0,0,0,0,0,0,0,0,3.441086061,5.449515347,0,0,0,0,0,0,0,0,0,0,-22.74388561,-21.40655364,0,0,0,0,0,0,0,0,0,0,4.609238857,5.545280518,0,0,0,0,0,0,0,0,0,0
-379.0948712,-337.8231843,-339.1998345,-418.0684563,0,0,0,0,0,0,0,0,-3.284681072,-0.4948030764,11.91595983,26.53135214,0,0,0,0,0,0,0,0,-33.21221175,-39.74338059,-61.68303757,-81.96707575,0,0,0,0,0,0,0,0,-2.200008147,-5.098784992,-27.45378746,-43.89316779,0,0,0,0,0,0,0,0,-24.43876812,-24.87596962,-19.77600897,-10.38773282,0,0,0,0,0,0,0,0,13.33354766,17.07766351,28.83381824,20.49853472,0,0,0,0,0,0,0,0,-2.709453751,0.1413205294,13.95758355,17.39820647,0,0,0,0,0,0,0,0,8.143841384,7.550503165,17.83976508,28.13113049,0,0,0,0,0,0,0,0,26.39306716,34.08469865,25.07414631,-4.79662796,0,0,0,0,0,0,0,0,11.52237165,17.0042412,6.583631159,-2.540108826,0,0,0,0,0,0,0,0,-17.96138512,-16.29639142,-11.35225698,0.8547886448,0,0,0,0,0,0,0,0,-7.463230865,-8.05562286,2.984486766,12.75771672,0,0,0,0,0,0,0,0,-14.68673073,-21.53538505,-19.33646263,-10.46402312,0,0,0,0,0,0,0,0,7.830202843,8.836917541,1.889087357,-2.33988708,0,0,0,0,0,0,0,0,-7.058166823,-4.654870798,-11.34354319,-10.45605654,0,0,0,0,0,0,0,0,0.8670036344,-5.016026298,-7.822405325,-8.516949414,0,0,0,0,0,0,0,0,8.511360501,8.021978905,14.97707518,17.91576707,0,0,0,0,0,0,0,0,7.985164284,8.386899466,9.701784746,8.856634479,0,0,0,0,0,0,0,0,1.723695278,7.127658624,1.138299912,-21.27338273,0,0,0,0,0,0,0,0,-7.708788165,-8.083324489,-12.67038543,-8.590646186,0,0,0,0,0,0,0,0
-343.3771104,-341.5505481,0,0,0,0,0,0,0,0,0,0,14.0567942,7.428680646,0,0,0,0,0,0,0,0,0,0,-38.92564158,-49.2744049,0,0,0,0,0,0,0,0,0,0,4.175113788,2.51018093,0,0,0,0,0,0,0,0,0,0,-10.5198052,-8.538403223,0,0,0,0,0,0,0,0,0,0,-9.07032396,-15.49883426,0,0,0,0,0,0,0,0,0,0,5.777947,4.403785948,0,0,0,0,0,0,0,0,0,0,39.74185152,33.87625892,0,0,0,0,0,0,0,0,0,0,26.56527904,34.80765868,0,0,0,0,0,0,0,0,0,0,21.87799341,30.93148307,0,0,0,0,0,0,0,0,0,0,-29.8636897,-19.23303901,0,0,0,0,0,0,0,0,0,0,-37.7789515,-41.63118208,0,0,0,0,0,0,0,0,0,0,15.55803129,7.273076259,0,0,0,0,0,0,0,0,0,0,8.481153198,4.575581856,0,0,0,0,0,0,0,0,0,0,-20.41614488,-14.84684902,0,0,0,0,0,0,0,0,0,0,5.328199141,1.351753233,0,0,0,0,0,0,0,0,0,0,12.26806126,9.664222841,0,0,0,0,0,0,0,0,0,0,-16.31521391,-11.88018277,0,0,0,0,0,0,0,0,0,0,-18.71507887,-9.794056381,0,0,0,0,0,0,0,0,0,0,12.23017647,11.08993554,0,0,0,0,0,0,0,0,0,0
-166.703287,-125.1234232,-113.2074902,-155.607891,0,0,0,0,0,0,0,0,3.44286518,-12.04526889,-3.76155045,15.68533012,0,0,0,0,0,0,0,0,-56.78648741,-19.81973381,-5.864256158,-29.41149344,0,0,0,0,0,0,0,0,-27.17184866,-13.30355927,-8.963441078,-15.09178833,0,0,0,0,0,0,0,0,-7.140011104,-4.895585002,-6.555870407,-6.316634015,0,0,0,0,0,0,0,0,3.880927861,8.994322106,12.68301524,19.73387728,0,0,0,0,0,0,0,0,8.192533697,-1.799388187,-3.155632438,6.17474592,0,0,0,0,0,0,0,0,-8.538215228,-13.6615255,-12.60678497,-8.552769586,0,0,0,0,0,0,0,0,-13.8736071,-7.38584397,-6.011144592,-11.06745188,0,0,0,0,0,0,0,0,20.51317505,15.12783512,7.567086871,2.819202098,0,0,0,0,0,0,0,0,29.16059427,24.5981015,14.22390231,10.35966894,0,0,0,0,0,0,0,0,3.105909033,0.9980214084,-2.344976806,-1.259269346,0,0,0,0,0,0,0,0,-23.5224583,-23.33755582,-23.85864157,-25.76845248,0,0,0,0,0,0,0,0,-25.57397543,-27.78626566,-24.784474,-17.42339123,0,0,0,0,0,0,0,0,0.8259301321,0.6043662894,-4.220670727,-10.14377274,0,0,0,0,0,0,0,0,-8.323832697,-6.999110334,-5.495130526,-7.066807872,0,0,0,0,0,0,0,0,-14.18788941,-18.39493465,-19.16758131,-16.75496015,0,0,0,0,0,0,0,0,7.155771018,-0.7429799576,-10.33368189,-9.245244456,0,0,0,0,0,0,0,0,24.86956389,26.24955632,15.37121754,11.12770146,0,0,0,0,0,0,0,0,15.79865886,17.84467054,17.91816502,13.25013218,0,0,0,0,0,0,0,0
-343.654036,-315.4637312,-352.548745,0,0,0,0,0,0,0,0,0,15.82640863,-3.81762191,-29.49631291,0,0,0,0,0,0,0,0,0,-84.33702009,-85.36506466,-78.96262152,0,0,0,0,0,0,0,0,0,-20.57535976,-19.35321964,-21.94777803,0,0,0,0,0,0,0,0,0,-9.73126034,-9.69911988,-15.80892888,0,0,0,0,0,0,0,0,0,-10.97113207,-12.07113252,-13.33047395,0,0,0,0,0,0,0,0,0,27.03191824,31.11781464,27.77204624,0,0,0,0,0,0,0,0,0,34.6814283,20.59028144,7.670768468,0,0,0,0,0,0,0,0,0,-7.386526023,-6.256905783,4.87404188,0,0,0,0,0,0,0,0,0,-3.156700631,2.843845944,14.0429055,0,0,0,0,0,0,0,0,0,-2.685724596,6.656601932,14.54841867,0,0,0,0,0,0,0,0,0,-6.600120554,-7.976959028,-6.757587816,0,0,0,0,0,0,0,0,0,-13.57075507,-14.21208117,-15.98013601,0,0,0,0,0,0,0,0,0,2.103998029,-6.294553876,-11.56623449,0,0,0,0,0,0,0,0,0,-5.287909049,-6.214568373,-8.592220216,0,0,0,0,0,0,0,0,0,-3.945974497,-4.437515365,-6.80507802,0,0,0,0,0,0,0,0,0,15.69481753,12.56052503,8.38657206,0,0,0,0,0,0,0,0,0,28.60916043,21.49889125,16.29475242,0,0,0,0,0,0,0,0,0,-13.247188,-6.004844,-0.8765873373,0,0,0,0,0,0,0,0,0,-19.60825556,-8.182610026,3.914362382,0,0,0,0,0,0,0,0,0
-134.3517037,-98.75843121,-133.8443608,0,0,0,0,0,0,0,0,0,-52.18677977,-53.2093597,-44.50281464,0,0,0,0,0,0,0,0,0,-34.56554401,-26.07754743,-29.58735995,0,0,0,0,0,0,0,0,0,8.583568776,19.2817675,20.64495924,0,0,0,0,0,0,0,0,0,-19.31971341,-12.81754473,-10.72999254,0,0,0,0,0,0,0,0,0,-5.986935558,-8.500872633,-6.828476175,0,0,0,0,0,0,0,0,0,-0.3853329763,-2.025644121,2.468840301,0,0,0,0,0,0,0,0,0,13.56548638,3.26631421,0.4990402871,0,0,0,0,0,0,0,0,0,6.859943472,4.492320909,2.382062528,0,0,0,0,0,0,0,0,0,19.85694227,17.22913,12.48325646,0,0,0,0,0,0,0,0,0,21.45253984,21.56123929,23.07189226,0,0,0,0,0,0,0,0,0,-11.31576764,-9.675724666,-3.860139449,0,0,0,0,0,0,0,0,0,-28.35707392,-30.24341075,-25.56529049,0,0,0,0,0,0,0,0,0,-25.54194854,-29.79883731,-28.98426574,0,0,0,0,0,0,0,0,0,2.44756826,1.149147099,-2.938966025,0,0,0,0,0,0,0,0,0,9.961272905,7.706093498,1.51722692,0,0,0,0,0,0,0,0,0,-19.11234941,-18.28818657,-16.14468087,0,0,0,0,0,0,0,0,0,-13.50751491,-11.98021855,-10.11320231,0,0,0,0,0,0,0,0,0,32.70578568,25.6267474,18.33736689,0,0,0,0,0,0,0,0,0,29.60192962,31.80242058,33.61708922,0,0,0,0,0,0,0,0,0
-369.3844094,-323.9528153,-316.2725881,0,0,0,0,0,0,0,0,0,8.485101606,-14.35229601,-48.49068896,0,0,0,0,0,0,0,0,0,-37.12699641,-54.12354522,-86.39978377,0,0,0,0,0,0,0,0,0,-0.07149074546,-3.186572622,-24.63075075,0,0,0,0,0,0,0,0,0,-12.21791501,-9.008361753,-11.99867139,0,0,0,0,0,0,0,0,0,5.460629191,9.849368885,21.03113682,0,0,0,0,0,0,0,0,0,11.57031852,22.36460483,33.57786351,0,0,0,0,0,0,0,0,0,45.08336419,35.63437614,28.9002053,0,0,0,0,0,0,0,0,0,31.21531674,31.55255785,15.09733625,0,0,0,0,0,0,0,0,0,-3.342967754,-11.7867066,-15.0784291,0,0,0,0,0,0,0,0,0,-41.70072121,-30.15411832,-11.37895903,0,0,0,0,0,0,0,0,0,-16.42394025,-10.4965427,-0.7420349234,0,0,0,0,0,0,0,0,0,23.07608962,14.78116549,-3.7681725,0,0,0,0,0,0,0,0,0,10.88206426,-1.135194865,-9.677475562,0,0,0,0,0,0,0,0,0,-15.30608585,-6.272985915,3.103188933,0,0,0,0,0,0,0,0,0,16.2188269,18.72298315,13.03781584,0,0,0,0,0,0,0,0,0,17.01897905,20.68775351,17.13204969,0,0,0,0,0,0,0,0,0,-19.62815437,-9.915807881,-0.3879247088,0,0,0,0,0,0,0,0,0,-27.30323368,-33.02792169,-25.58181694,0,0,0,0,0,0,0,0,0,15.60671674,0.5388640717,-3.830284105,0,0,0,0,0,0,0,0,0
